
==============================================================================================================
                                  BAI 7 - PRODUCT WITH HIGHEST QUANTITY SOLD                                  
==============================================================================================================
Product_ID                  Product_Category_Name  Quantity_Sold  Total_Revenue   Avg_Review_Score  Review_Count
----------------------------------------------------------------------------------------------------------------
aca2eb7d00ea1a7b8ebd4e6...  Furniture_Decor                  527        44820.76            4.0191           524
----------------------------------------------------------------------------------------------------------------
Rows shown in this table: 1

Giai thich:
- Quantity_Sold duoc tinh bang cach dem so dong san pham trong Order_Items theo tung Product_ID.
- San pham o bang tren la san pham co so luong ban ra cao nhat.
- Neu nhieu san pham co cung Quantity_Sold, Total_Revenue duoc dung lam tieu chi sap xep tiep theo.

==============================================================================================================
                                             BAI 7 - ALL PRODUCTS                                             
==============================================================================================================
Product_ID                  Product_Category_Name             Quantity_Sold  Total_Revenue   Avg_Review_Score  Review_Count
---------------------------------------------------------------------------------------------------------------------------
63de579e88d8a9982d2e279...  Food_Drink                                    3           145.1               4.0             3
6b5170a2d3ae93a38e63f17...  Housewares                                    3          144.68               5.0             3
6f2af80a4dddb41170c1afe...  Pet_Shop                                      3          144.63               5.0             3
575617410387f4e614f3962...  Sports_Leisure                                3           144.6               5.0             3
451f6a5c5b15c9c5819256b...  Housewares                                    3          144.58               4.0             3
99f8a7e47970133c14b3d79...  Pet_Shop                                      3          144.49               5.0             3
bf06a69bb27c58156391de4...  Watches_Gifts                                 3          144.43            4.6667             3
118c95783c21dc3d1896a9c...  Furniture_Decor                               3           144.4            3.6667             3
57f202d5e0ed7a3a2d75e47...  Stationery                                    3          144.39               5.0             3
d65fd7eff38689490b98318...  Telephony                                     3          144.29            3.3333             3
737c8b027476dde99e8075d...  Telephony                                     3          144.13            3.3333             3
853cabeecd89a8fa18c5ead...  Baby                                          3          144.12               5.0             3
4e31a347129c0a0928d3c62...  Telephony                                     3          144.02            4.3333             3
e20be15ef3888b958c8a76a...  #N/A                                          3          143.77               5.0             4
b6ea15ce7ec34fdebd80ef7...  Telephony                                     3          143.74            3.3333             3
49e142d8098b20ff2dc9ec7...  Toys                                          3          143.73            4.6667             3
bec79420ffee0e0e76e3b4c...  Health_Beauty                                 3          143.31            4.6667             3
5d84f18aa629a66a4e7e091...  Furniture_Decor                               3           143.2               3.0             3
0a6cf067b01351046739940...  Toys                                          3          143.13            4.6667             3
1cf4209f5358de32c5cae2c...  Telephony                                     3           142.8            1.6667             3
988a221d27cc482916fd66c...  Auto                                          3          142.65            4.6667             3
8dff5399c7a5552ee041c8b...  Audio                                         3          142.43            3.3333             3
a3e66bab3c2ca507ddb970a...  Sports_Leisure                                3          142.27            3.6667             3
dc58d5459e21851dd9acdfc...  Housewares                                    3          142.24            4.3333             3
0ecb699933e1e9cc336bf75...  Furniture_Decor                               3           142.1            3.6667             3
d31338a9a593a25d79c8fd4...  Electronics                                   3          141.98               5.0             3
876a957a8b27aa25e5d2011...  Construction_Tools_Construction               3          141.93               5.0             3
2856a85030eb8a2cdb21a80...  Telephony                                     3           141.9               5.0             3
eac57d7040ec6879d14da7d...  Furniture_Decor                               3          141.81            3.6667             3
08922ac36480e00c6972216...  Watches_Gifts                                 3          141.73            4.3333             3
cfcb14e1f3b7ac5213b4e2a...  Books_Technical                               3          141.53               5.0             3
9e56753b5a372958503c899...  Housewares                                    3          141.45               5.0             3
5dfc84369c7457e1bd188be...  Perfumery                                     3          141.26            3.3333             3
7cb52b1fc31186f200f2ad7...  #N/A                                          3          141.21            4.6667             3
1e8aa599b7a43efac798dff...  Health_Beauty                                 3          140.97            4.6667             3
704a6d9f35e39b53c509c88...  #N/A                                          3          140.86               5.0             3
16fdfb4f828bedbe3ad9a00...  Telephony                                     3          140.85            3.6667             3
bf1ce2996ddec3052749c74...  #N/A                                          3          140.61            4.6667             3
ec6bda3514b2616da08c513...  Furniture_Decor                               3          140.58               5.0             3
e4acef9f829635351de593a...  Sports_Leisure                                3           140.4            4.6667             3
7ee6dbf13ecd5dc58d07fd0...  Health_Beauty                                 3          140.36               5.0             3
114be868e131c0ec44f054b...  Sports_Leisure                                3           140.3            3.3333             3
78c3942245093508f8e17ff...  Furniture_Decor                               3          140.25               4.0             3
446e83f3f31931e9eda3136...  Furniture_Living_Room                         3           140.2               4.0             3
6c56299e19ae706d1907a4b...  Computers_Accessories                         3          139.97            4.6667             3
636636222363eaf74bf5e31...  Furniture_Decor                               3           139.9            4.3333             3
4338d9da0d2fabd85d1f0ad...  Housewares                                    3          139.61               5.0             3
1c2862e8f831c73dd953c24...  Furniture_Decor                               3          139.59            2.6667             3
3a8bbcf3084a3e388588a1b...  Computers_Accessories                         3          139.53               5.0             3
b97114b2893e68400ae8674...  Bed_Bath_Table                                3          139.49            4.6667             3
55f3ffb0a4d7d7ba7075620...  Food                                          3          139.29               5.0             3
bf2f8efdd119b43056e1355...  Bed_Bath_Table                                3          139.26            4.3333             3
09f62215f404dbd29cb4378...  Fashion_Shoes                                 3          139.07            3.6667             3
ab4d0d8e7348b45ce6c7913...  Telephony                                     3          138.87            2.3333             3
07a0953e98e93b89605297a...  Fashion_Bags_Accessories                      3          138.78            4.3333             3
19944bc70a13c9b62e18a2b...  Housewares                                    3           138.7            4.3333             3
1c1dda7d5b3d50618aadda3...  Fashion_Bags_Accessories                      3          138.56            3.6667             3
f4be3cfe721d891dab8f402...  Bed_Bath_Table                                3          138.49            4.6667             3
ee2568e85817bc2c070154c...  Toys                                          3          138.25            3.6667             3
bc15663c211a5ec5ac7d927...  Furniture_Decor                               3          138.16               5.0             3
cd98dfe8c9e4a7e14da489b...  Housewares                                    3           137.7               5.0             3
a892ca050a783e4f4169869...  Perfumery                                     3          137.34               5.0             1
fbaefac04950112a7da468b...  Toys                                          3          137.28               2.0             3
20b4a894367b7b66ea1c5ae...  Computers_Accessories                         3          137.27            4.6667             3
b1710c76a2b88d24f13cf3a...  Telephony                                     3          137.02            3.6667             3
58d412a7724e865ba73ae3b...  Fashion_Bags_Accessories                      3          136.74            4.6667             3
feb593f17c2f51af2932dbb...  Auto                                          3          136.69            3.3333             3
e25331bf25687974d6fc419...  Housewares                                    3          136.32            4.3333             3
ea43692dc9b918c387ae280...  Furniture_Decor                               3          136.31               4.0             3
49bfa76ac7062b8b5a0bf96...  Small_Appliances                              3          136.22            4.3333             3
8301e489165ea0f91dd987f...  Fashion_Bags_Accessories                      3          136.11            2.6667             3
880e2c1d5c4b60504e6b0a0...  Food_Drink                                    3          135.94               5.0             3
762c5d72dfd6cb77f19a9e1...  Bed_Bath_Table                                3           135.9               4.0             3
4563d900cd3080ee4854e36...  Fashion_Shoes                                 3          135.86               5.0             2
0ecade74f3c3fb56a9256d4...  Computers_Accessories                         3          135.74            4.3333             3
a5e130225bfc3dde1f8ec32...  Furniture_Decor                               3          135.68            4.6667             3
e2c49770bf52260e9960cce...  Health_Beauty                                 3          135.63               5.0             3
eac8b9e1c1eaa41a41acc9f...  Bed_Bath_Table                                3          135.59            4.6667             3
f0c28cf1f8a109a1dc67083...  Fashion_Bags_Accessories                      3          135.52            4.6667             3
09e40d66cfc38cddf812d8a...  Bed_Bath_Table                                3          135.51            4.6667             3
70e0c10acc3dd72e17f2136...  Cool_Stuff                                    3           135.5            3.6667             3
202d6bc7af7609f371b94e0...  Bed_Bath_Table                                3           135.4            3.3333             3
54f8f27ac6543c074ae5c4e...  Pet_Shop                                      3          135.35            3.6667             3
c681df24c54f79b5eab51e1...  Garden_Tools                                  3           135.2            4.6667             3
0d87a475cd933bc600f92e0...  Housewares                                    3          135.04               3.0             3
cc62ab8550303ced5351594...  Health_Beauty                                 3          134.96               5.0             3
10be5827cbcb06a81f220d4...  Health_Beauty                                 3          134.89               5.0             3
523786e175df56bf2e15436...  Sports_Leisure                                3          134.46            4.3333             3
effa78286556d5e79cda2b4...  Toys                                          3          134.44               4.0             3
aaf821b2000c1b2e28a531d...  Baby                                          3          134.37            4.3333             3
fe25db018a92c3f4ff5cd5d...  Books_General_Interest                        3          134.09               5.0             3
9cde4f61e193a94c1759e52...  Health_Beauty                                 3          133.85            4.6667             3
7ff7661b8c3f488705fcf1f...  Food_Drink                                    3          133.84               5.0             3
af322f53ac46d23069c8ce5...  Baby                                          3          133.69               5.0             3
36ba5561e351eef68d35546...  Costruction_Tools_Garden                      3          133.68            4.3333             3
471538735ac6433154a0288...  Furniture_Decor                               3          133.54               5.0             3
059344baebbeaa42fa9f2bb...  Construction_Tools_Lights                     3          133.46            3.3333             3
145140d23f166a1166dc443...  Stationery                                    3          133.37               3.0             3
e9dd44f105ffdcb98405c94...  Furniture_Decor                               3          133.27               5.0             3
dfe4fa70e1d98a42ab13422...  Fashion_Bags_Accessories                      3          132.82            4.6667             3
f63e5eb82736ac58d9d286f...  Pet_Shop                                      3          132.78            1.6667             3
21634fadc73ca34ac36813b...  Housewares                                    3          132.52               4.0             3
d984b9203bd56960bbdda0b...  Fashion_Bags_Accessories                      3          132.45            3.6667             3
d394d30215872be4cda2c67...  Sports_Leisure                                3          132.23            3.6667             3
968996bd8988520a2e0e9e8...  Books_General_Interest                        3           132.2            4.6667             3
ab9730d0380f2a4bb056dbe...  Toys                                          3           132.0               1.0             3
828c579b949972bdea5cf22...  Home_Confort                                  3          131.97               5.0             3
37318ccebb2ced72bd1b548...  Costruction_Tools_Garden                      3          131.77               1.0             3
23182071dae29b744722e64...  Construction_Tools_Construction               3          131.55               5.0             3
abe2c60707c1e11cfa710dc...  Bed_Bath_Table                                3          131.42            2.3333             3
5538ed283fd2d0e2a115150...  Sports_Leisure                                3           131.4            4.6667             3
93b67da06834e15a3594134...  Home_Appliances                               3          131.39            4.3333             3
ae7fbf136a49b58f2d38faf...  Bed_Bath_Table                                3          131.38               5.0             2
65769f6fabbfd7d399bb585...  Sports_Leisure                                3          131.13            4.3333             3
5b685cb0e36ab67e60afdaf...  Garden_Tools                                  3          130.96               5.0             3
5450ae624c196f64c291a61...  Computers_Accessories                         3          130.95            4.3333             3
07b11fd090e8a63b2dcbb19...  Small_Appliances                              3          130.81               5.0             3
dcd4a3a2a42be1d09bc29d3...  Auto                                          3           130.8               2.0             3
207cdca64408b55cde28bfa...  Watches_Gifts                                 3          130.77               3.0             3
afab5f7ab5c82f92ddcdc46...  Fashion_Bags_Accessories                      3          130.68            4.3333             3
29bf158cd50fc035e7443f1...  Perfumery                                     3          130.65               5.0             3
b0c61d992e2adf05e5281a2...  Housewares                                    3           130.5               5.0             3
61ff9632e46597dcf1064ae...  Telephony                                     3          130.43            3.6667             3
ed3d4d9d28256f0c6c2af63...  Perfumery                                     3          130.31               3.0             3
4a1dfb01e40129a3bf4fde8...  Bed_Bath_Table                                3          130.16            4.6667             3
5d7a4ee1450d108913cdd64...  Auto                                          3          130.13            3.3333             3
b89603272c5e7806893eb03...  Furniture_Decor                               3          129.61            3.6667             3
a3cdb889819a08cb9f6a68d...  Consoles_Games                                3           129.4            1.6667             3
8acfff88a4a05f0ce1b0336...  Furniture_Decor                               3          129.39            2.6667             3
200eaffedd57c444ee6cd8e...  Watches_Gifts                                 3           129.3               4.5             4
4073784877d08fbd075c0dd...  Sports_Leisure                                3          129.09            4.6667             3
bdcec8e22b04a8f4241d87b...  Furniture_Decor                               3          129.03               5.0             6
8794dfe7cd526fa69414f83...  Fashion_Bags_Accessories                      3          128.94            4.3333             3
d4df40885b1fc8d86727708...  Sports_Leisure                                3          128.64            4.3333             3
d62ed986672bfab13938e62...  Art                                           3          128.34            3.3333             3
b3129f40b427408e82987db...  Bed_Bath_Table                                3          128.31               4.5             2
26f7a99db23ac54731f6db2...  Perfumery                                     3          128.15            2.3333             3
67352926da43ede7a129a72...  Furniture_Decor                               3          127.99               1.0             3
d7a6514d88374ea4674eff7...  Toys                                          3          127.95            4.6667             3
38f0c2769dec3744c8cbe00...  Telephony                                     3          127.82            4.6667             3
cecf7d9f6a0eade40cbdeb3...  Baby                                          3          127.76               5.0             3
acbbaa8cbb7857102ad783c...  Baby                                          3           127.7               5.0             3
109fd3a5e5fd6faa5a8cf99...  Furniture_Decor                               3          127.67               5.0             3
8eed2a3a47f27f69cec34ff...  Garden_Tools                                  3          127.46            3.3333             3
6f19f41a7c7ac7e45f4070d...  Dvds_Blu_Ray                                  3          127.28            4.3333             3
94e6f132095f2a1ee6a6ba8...  Telephony                                     3          126.94               4.0             3
f2466c43ec41d6b64dcc633...  Sports_Leisure                                3          126.85               4.0             3
0cfc9fea40ee0f7006d150f...  Books_General_Interest                        3          126.81               5.0             3
43b069f855679eb3d3589e5...  Furniture_Decor                               3          126.81               5.0             3
5be25cbe1b150d16b780906...  Fixed_Telephony                               3           126.8            4.3333             3
955821b9200f75f399d091f...  Home_Appliances                               3          126.73               3.0             3
b0ed7fe63babb3e705115f5...  Home_Appliances                               3          126.72            4.3333             3
25830cd3f917e51e463f79c...  Audio                                         3          126.68            4.3333             3
585e7f7e97e55cb9e745562...  Housewares                                    3          126.57               5.0             3
3731a08877914ac1dbf9b7c...  Stationery                                    3          126.52            4.6667             3
fdc7f0715c1b1ee11b31922...  Toys                                          3          126.18               5.0             3
aeb37360d7dbf2f5136bb2a...  Toys                                          3          126.06            4.3333             3
f04c24eaa43e9192315d3aa...  Furniture_Decor                               3          125.97               1.0             3
b9454f6cd728a6e0510e3c4...  Telephony                                     3          125.77               4.0             3
73c61364b22d14eac780a20...  Telephony                                     3          125.77            2.3333             3
72dd2e7b7e10b8a4083e53c...  Baby                                          3          125.62               5.0             3
06a7a571bc9fbb103a9c2eb...  Furniture_Decor                               3           125.6            3.3333             3
574841fd9d176e7e8169363...  Perfumery                                     3          125.58               2.0             3
d47f1895ec4f641a519a65d...  Sports_Leisure                                3          125.56            4.3333             3
d1e422d44f28b10c3899b6f...  Housewares                                    3          125.27            4.6667             3
133eefb3fc03b13ebded258...  Telephony                                     3          125.09            4.3333             3
429de6049b45a9fcb96aff1...  Cool_Stuff                                    3          124.83               4.0             3
493943f1f8fe6655c30dfea...  Stationery                                    3          124.58            2.6667             3
a3c6e207e106b9ccc0b813a...  Perfumery                                     3          124.41               5.0             3
f538d01bc771eed83997a9e...  Baby                                          3          124.36               5.0             3
aea8161ed6bc3b11628cd39...  Fashion_Bags_Accessories                      3          124.29            3.3333             3
8bad0b03a701f851b31594e...  Cool_Stuff                                    3           124.1               4.0             3
2bd57c183094130d215a333...  Drinks                                        3          124.06            4.6667             3
51f96ebc4399af670b9f436...  Fashion_Bags_Accessories                      3          124.02            3.6667             3
7f601afbca26d221fc2d957...  Health_Beauty                                 3          124.02               5.0             3
07d56eb519d315a2d8fb2f9...  Fashion_Bags_Accessories                      3          124.01               3.0             3
72d135605b8f0dd92505c47...  Health_Beauty                                 3          123.96               4.0             3
c4f892b889113bc53371317...  Telephony                                     3          123.85            3.3333             3
55b0c08f98075107c8b7d4c...  Fashion_Bags_Accessories                      3          123.52            3.6667             3
2345a354a6f2033609bbf62...  Telephony                                     3          123.49            4.6667             3
9f10eed205ecad4edb9002f...  Health_Beauty                                 3          123.19               5.0             3
db753afa921ad9943950ac4...  Telephony                                     3          123.17            3.6667             3
3275f9e184aa1d82aa1e251...  Computers_Accessories                         3          123.07               5.0             3
b1688f579e9213539ee21cf...  Telephony                                     3          123.04            4.6667             3
f51bda33ab6008cea43d2be...  Furniture_Decor                               3          122.92               2.0             3
d6d121aae35cf0cb9078f82...  Fashion_Bags_Accessories                      3          122.84               4.0             3
951e2998189b05082eab208...  Telephony                                     3           122.8            2.3333             3
51f3479189a7783a3a617ac...  Computers_Accessories                         3          122.55               5.0             3
376450070f391460f4b67e1...  Telephony                                     3          122.46               5.0             3
1ee1a3e374020805c935a1a...  Telephony                                     3          122.32               4.0             3
a412aeba7360afad41b632d...  Computers_Accessories                         3          122.19            3.6667             3
610ab592e0d325dee460ae2...  Housewares                                    3          122.19               5.0             3
96d2a150ac4532d4d55c554...  Telephony                                     3          122.08            2.3333             3
3790861742b5e1e8c72bc17...  Furniture_Decor                               3          122.01               4.0             3
fa7b3afca12fceaa20c5d7a...  Auto                                          3          121.53               5.0             3
b16c0da649071283aa94607...  Perfumery                                     3          121.28            4.6667             3
95ffcc544c6a973ef0885c2...  Garden_Tools                                  3          121.26            4.3333             3
814db92f0cda8c71fa27f4b...  Fashion_Shoes                                 3          121.24            4.3333             3
af6fa1b762e2da2c65b98be...  Home_Appliances                               3          121.23               5.0             3
c3d5a66bdd6bd3a9c7b3b53...  Telephony                                     3          120.98            3.6667             3
05f581382fca988fec41f4a...  #N/A                                          3          120.73               2.0             3
bf3024b979e260a941c418c...  Housewares                                    3           120.7            4.3333             3
53075a78fc601d6eb47e8ad...  Telephony                                     3          120.43               5.0             3
7bdc3ff2d6af39d08fb4054...  Perfumery                                     3          120.39            4.6667             3
e56d3d5361cb47c1947155a...  Toys                                          3          120.35               5.0             3
d655dc03de9b831ed226396...  Music                                         3          120.33            3.6667             3
cc696680ea0cefcd5d7d5d9...  Fashion_Sport                                 3          120.22              3.75             4
b3da02c4cb913443d1b2d80...  Sports_Leisure                                3          120.21            3.6667             3
e813c8739a6a0706b764a5d...  Health_Beauty                                 3          120.18               5.0             3
ca33dbc1342572c1aa64e74...  Sports_Leisure                                3          120.05            4.6667             3
8158477dcd2a668fb6faf6a...  Baby                                          3          120.05               5.0             2
e0ad25bc5c1a836e8ce3852...  Telephony                                     3          119.95               3.0             3
159ec57903b1ef5807cc73e...  Auto                                          3          119.86            3.3333             3
1906cb28cdc0781f04a95d4...  Fashion_Bags_Accessories                      3          119.81               4.0             3
081476f0ad46b45e23bbd0f...  Housewares                                    3           119.6               2.0             4
b5e6d813290cd06e3015f41...  Stationery                                    3          119.49               5.0             3
9d38213b04fd8eb9a773f9b...  Housewares                                    3          119.38               5.0             3
40169f8d8c6b5ecde688c39...  Sports_Leisure                                3          119.18            4.3333             3
4a6bed9678fe2fa40d7a840...  Fashion_Bags_Accessories                      3           119.0               4.0             3
f6af9afab66b4968cf9c27d...  Auto                                          3          118.94            3.3333             3
694cbe624717957c7536ef8...  Telephony                                     3          118.93               5.0             3
51d35e4714b113bccacfe72...  Auto                                          3          118.91               5.0             3
526e24e5c44ede53f4d3a7c...  Furniture_Decor                               3          118.66            4.3333             3
115d882d50c476a481e899b...  Home_Appliances                               3          118.35               5.0             3
cce794ab6b84d0345332bb1...  Home_Construction                             3          118.24            4.3333             3
033fe931444d66d788d53ac...  #N/A                                          3          117.87               5.0             3
01365901d8f2247976a7e5d...  Watches_Gifts                                 3          117.85               3.0             3
cdfbf89ab41de77f2bc60c0...  Telephony                                     3          117.78               5.0             3
15562257608ee6ca7974526...  Books_Technical                               3          117.63            4.6667             3
d249f9dc99c68bbd2e43016...  Furniture_Decor                               3          117.61               5.0             3
46d418ab71bf88eeaa97866...  #N/A                                          3          117.54               5.0             3
c7963f30536d39f982fe6af...  Auto                                          3          117.49            4.6667             3
a321aef4233c6e0d55788de...  Telephony                                     3          117.44            3.3333             3
71bd8f5de551c71f6ff1386...  Sports_Leisure                                3          117.05            2.6667             3
1131505c80690c39fe36960...  Auto                                          3          117.04            2.6667             3
c2441af97dc659059897209...  Auto                                          3          117.01               5.0             3
7e1283a5fded327a53d039a...  Furniture_Decor                               3          116.97               5.0             3
fedbf77eb491dfc9ac276b9...  Stationery                                    3          116.49               1.0             3
d38a6b2305a426ee95a1b27...  Auto                                          3          116.48               2.0             3
9363662bd84410483083a4f...  Stationery                                    3          116.45               4.0             3
3014e35fd70fce29095ced5...  Telephony                                     3          116.37            3.3333             3
61f892cad282d3059bd33ae...  Furniture_Decor                               3          116.13               3.0             3
1d0b9497ac4f258fbd822c5...  Bed_Bath_Table                                3          116.11               2.0             3
1d23d07e957a7e3a0a951b8...  Stationery                                    3          116.11            4.6667             3
c5c66926b3f964b8cf9e7df...  Sports_Leisure                                3          115.79            2.3333             3
0a71a1f1eefa516fe0d1121...  Toys                                          3          115.69            3.6667             3
d6dceccd14ebaa873733a54...  Health_Beauty                                 3           115.0            4.6667             3
53090d94b00b6613c77382b...  Audio                                         3          114.74            3.6667             3
5568499d3c902609fbaa24d...  Telephony                                     3          114.72               3.0             3
60a82b9f55ecd2035ad8d9c...  Bed_Bath_Table                                3          114.57            3.6667             3
f3ef6902655917c2db06698...  Cool_Stuff                                    3          114.55               5.0             3
060109450b2f49e4d5c4fdf...  Housewares                                    3          114.44               5.0             3
77a399638eca91f6fa1a508...  Auto                                          3          114.31               5.0             3
8a268b8b0057a96777235e9...  Cool_Stuff                                    3          113.95               5.0             3
da7da0c2d3f2dbb32bee4ad...  Garden_Tools                                  3          113.87            2.6667             3
e2de41d7036bd95cd37a7a9...  Construction_Tools_Construction               3          113.76               4.0             3
8cca198a4bdcb5fbce4800e...  Housewares                                    3          113.57               5.0             3
aad225c687cc75ba1148d41...  Computers_Accessories                         3          113.36            4.3333             3
8ae1fefcfdc30ea49de2466...  #N/A                                          3          113.22            4.6667             3
8de2d2a80d4900fc699d4f5...  Housewares                                    3          113.08               4.0             3
4611bb7e0ac415d6ae41192...  Telephony                                     3          112.95               5.0             3
e5f8f7fec18736ea009f2f7...  Furniture_Living_Room                         3          112.85               4.0             4
176faef125e3675b4eeaa60...  Baby                                          3          112.66               3.0             3
b5b528db19a9a5c011aa6f4...  Telephony                                     3          112.33            4.3333             3
621825925438424fa89b115...  Baby                                          3          112.27            2.6667             3
ebceb9726cf5c6187b48e17...  Bed_Bath_Table                                3          112.22               5.0             3
164520f853fb53ecd0b5530...  Health_Beauty                                 3          112.17            4.3333             3
4981f1410716b81db3808ba...  Sports_Leisure                                3          112.11               5.0             3
5038cd913f549498c7e7251...  Cool_Stuff                                    3          111.82            4.6667             3
23418e5faa9e642e9285732...  Auto                                          3           111.8            4.3333             3
061c050147b7b9fb6f08859...  Fashion_Bags_Accessories                      3          111.65               5.0             3
a3349ee806d1e1e98d582a2...  Bed_Bath_Table                                3           111.6               1.0             3
7469321b64a52ab80178417...  Stationery                                    3          111.49            4.3333             3
62725a92101c725a6430182...  Baby                                          3          110.87            4.6667             3
f7186d0740a850c2f73f4b6...  Telephony                                     3          110.85               4.0             3
0abf3e78cba7361d44b40b4...  Electronics                                   3          110.77               5.0             3
dda99bcc1a209dcb83f7882...  Telephony                                     3          110.77               5.0             3
318fda70a35e94c586339fe...  Housewares                                    3           110.7               1.0             3
80ac250f5bffe3fff809792...  Fashion_Bags_Accessories                      3           110.6            2.3333             3
0b0c04563408d8d1187cdbd...  Fashion_Bags_Accessories                      3          110.58              3.75             4
2295c573e69974c45434ba0...  Watches_Gifts                                 3          110.34            4.6667             3
10dae91e0aba95747e90280...  Baby                                          3          110.21               5.0             3
26f03967104b76d4ebd5e43...  Food_Drink                                    3           109.8               5.0             3
69d4040bce5f682537d8e12...  Pet_Shop                                      3          109.68               5.0             3
bcaccccaa0255d8132172df...  Electronics                                   3          109.09               5.0             3
12f54c9922a614df9d112a6...  Telephony                                     3          108.82               5.0             3
53f94c255b909ffb24a4047...  Small_Appliances                              3          108.81            4.3333             3
fcf50ee5ad1f1a486710524...  Computers_Accessories                         3          108.49            3.6667             3
e4dbc5980f1159e257a31c8...  Computers_Accessories                         3          108.46            3.6667             3
802c5db7d7c05d87d41f83f...  Health_Beauty                                 3          108.21               5.0             3
b730365b62134e629a014f0...  Telephony                                     3          108.08               5.0             3
aa639608e62d229ef7dd049...  Telephony                                     3          107.98            4.6667             3
07810038e53a9f409577581...  Computers_Accessories                         3          107.85               4.5             2
561cea7963070b5a99b20b9...  Housewares                                    3          107.77               5.0             3
fcf6d4fd2e97087087d61d2...  Electronics                                   3          107.53            4.6667             3
35819a9e5342bae7ad7a001...  Electronics                                   3          107.29            4.3333             3
2aa78e35ddc1d5d30a51a3c...  Computers_Accessories                         3           107.0               5.0             3
9319e2f1f22df2c8e4a74f8...  Telephony                                     3          106.94            3.3333             3
454ae5002aaf2821ecb6ad6...  Sports_Leisure                                3          106.83            4.6667             3
960f877599875172acdb350...  Health_Beauty                                 3          106.74               5.0             3
652b2c3cfb3ca763c547953...  Pet_Shop                                      3          106.72            2.3333             3
34c8873cadb5465f46b7a20...  Fashion_Bags_Accessories                      3          106.51               5.0             3
9afc7bd1c6286201ccf4bf7...  Housewares                                    3           106.5            4.3333             3
c52388efdb1ce49ebe3fc96...  Air_Conditioning                              3          106.45            4.6667             3
dcfe33bfae82bed3b1d9a7d...  Auto                                          3          106.43               3.0             3
7230cb7a5b93cff3d086918...  Housewares                                    3          106.38               5.0             3
010a3a47c14f1295796c084...  Telephony                                     3           105.9            4.3333             3
60432892a0fbbe1ce188be6...  Auto                                          3          105.87               5.0             3
8db99620b0b21f34ff4199b...  Books_Technical                               3          105.87               5.0             3
cef16b173166d8d44b4fbf0...  #N/A                                          3          105.71            3.6667             3
7afdd65f79f63819ff5bee3...  #N/A                                          3          105.66            3.3333             3
488edbf15626ebb4b69d6c4...  Food_Drink                                    3          105.66               2.0             3
ef7de0bbb0e0b0110c270e9...  Telephony                                     3          105.63            2.6667             3
a0045b8457877b5981ed6c7...  Telephony                                     3          105.42               2.0             3
55b07be78f0c20631dc3d53...  Furniture_Decor                               3          105.19               5.0             3
37eb540beaaf7aebd7d20b2...  Bed_Bath_Table                                3           105.0            2.3333             3
4e56c4cc11b3f85f5386213...  Garden_Tools                                  3          104.71               5.0             3
3631b85819ccd66432f8e4b...  Housewares                                    3          104.24            4.3333             3
1fa968aa921dd9cdf625d5c...  Sports_Leisure                                3          104.04            4.6667             3
db1d1a4569fdbae28a0d334...  #N/A                                          3          103.88               5.0             3
e7be44ed7d763eb6ca1fa75...  Furniture_Decor                               3          103.84            4.6667             3
5fd35bd0069ce2a40471690...  Flowers                                       3           103.6               3.0             3
5b736e2bc208fe225a4f3da...  #N/A                                          3          103.45               5.0             3
9649ca274c5438e7f13d0af...  Perfumery                                     3          103.33            3.6667             3
64464a1e471ff30f71b31ba...  Bed_Bath_Table                                3          103.28               5.0             3
cc158c284564106f4b668ae...  Telephony                                     3          103.23            4.6667             3
9256d5ffeddcdb1ee516de5...  Telephony                                     3          102.95               5.0             3
3f4269f81421aadbfc643a2...  Auto                                          3          102.84              2.75             4
16db4cae3a5ef838f492bd1...  Auto                                          3          102.71            4.6667             3
18d87751433e4198e697c51...  Cool_Stuff                                    3          102.68            3.6667             3
a64f5291d8f2aa4d9d5f034...  Books_General_Interest                        3          102.43            4.3333             3
d0be993a2140a8cfe0a106b...  Construction_Tools_Construction               3           102.3               5.0             3
00f179926ae5965cd6ff548...  Computers_Accessories                         3          102.13               5.0             3
40f9995eecfc68f54991ca4...  Telephony                                     3          102.07            2.6667             3
80dfe643d04536672f84431...  Fixed_Telephony                               3          102.01               3.0             3
6768450f8156d15d2eea50d...  Health_Beauty                                 3          101.98               5.0             3
c3ae2001a36724730fbc906...  Telephony                                     3           101.9            3.3333             3
418d8bb517562fb8e8a2f1c...  Computers_Accessories                         3          101.86               5.0             3
a7037f839ea8b769428eba2...  Sports_Leisure                                3          101.79               5.0             3
c66473cee835e09bdd0edc6...  Electronics                                   3          101.76            4.6667             3
a7b42937ab954b0e03bcf6c...  Sports_Leisure                                3          101.75               4.0             3
a95db8c4b3cfdf4a5d518e0...  Health_Beauty                                 3          101.71            4.6667             3
786248c98cab9ad5cccdb75...  Stationery                                    3          101.61            3.6667             3
746cc58d3872bae3f850565...  Sports_Leisure                                3          101.43            4.3333             3
fc6b299cf83fa76632dd1b0...  Bed_Bath_Table                                3          101.39            3.3333             3
ecf60cb41ee36163755ee42...  Sports_Leisure                                3          101.27            4.6667             3
e82b2802625252b6d72b3e1...  Stationery                                    3          101.23            4.6667             3
71b157e39523e25558ed9cc...  Bed_Bath_Table                                3           101.2               5.0             3
45ee7eeb2da75b49edaa30e...  Toys                                          3          101.05               5.0             3
d487634085fb3d1a632265c...  Garden_Tools                                  3           100.8            3.6667             3
